
participant,condition,block,input,stimulus,timestamp,xmousex,ymousey,region,triggered
m,1,1,gaze,flags,1448161712991,660,378,-1,0
m,1,1,gaze,flags,1448161713090,661,377,-1,0
m,1,1,gaze,flags,1448161713190,662,377,-1,0
m,1,1,gaze,flags,1448161713290,662,376,-1,0
m,1,1,gaze,flags,1448161713391,661,376,-1,0
m,1,1,gaze,flags,1448161713490,662,377,-1,0
m,1,1,gaze,flags,1448161713591,663,378,-1,0
m,1,1,gaze,flags,1448161713690,804,384,-1,0
m,1,1,gaze,flags,1448161713791,1034,373,-1,0
m,1,1,gaze,flags,1448161713890,1040,382,-1,0
m,1,1,gaze,flags,1448161713991,1026,378,-1,0
m,1,1,gaze,flags,1448161714092,1023,374,-1,0
m,1,1,gaze,flags,1448161714191,1023,374,-1,0
m,1,1,gaze,flags,1448161714292,1021,376,-1,0
m,1,1,gaze,flags,1448161714392,1021,374,-1,0
m,1,1,gaze,flags,1448161714492,1018,372,-1,0
m,1,1,gaze,flags,1448161714592,988,315,7,1
m,1,1,gaze,flags,1448161714691,981,387,8,1
m,1,1,gaze,flags,1448161714792,989,412,8,0
m,1,1,gaze,flags,1448161714892,981,348,-1,0
m,1,1,gaze,flags,1448161714993,993,307,7,1
m,1,1,gaze,flags,1448161715092,983,304,7,0
m,1,1,gaze,flags,1448161715192,988,306,7,0
m,1,1,gaze,flags,1448161715293,984,307,7,0
m,1,1,gaze,flags,1448161715392,979,306,7,0
m,1,1,gaze,flags,1448161715492,977,305,7,0
m,1,1,gaze,flags,1448161715593,974,230,7,0
m,1,1,gaze,flags,1448161715693,984,240,7,0
m,1,1,gaze,flags,1448161715793,981,243,7,0
m,1,1,gaze,flags,1448161715894,978,243,7,0
m,1,1,gaze,flags,1448161715994,975,245,7,0
m,1,1,gaze,flags,1448161716093,972,246,7,0
m,1,1,gaze,flags,1448161716194,971,246,7,0
m,1,1,gaze,flags,1448161716294,958,82,6,1
m,1,1,gaze,flags,1448161716393,959,84,6,0
m,1,1,gaze,flags,1448161716494,958,84,6,0
m,1,1,gaze,flags,1448161716594,957,80,6,0
m,1,1,gaze,flags,1448161716694,956,78,6,0
m,1,1,gaze,flags,1448161716793,954,78,6,0
m,1,1,gaze,flags,1448161716894,952,75,6,0
m,1,1,gaze,flags,1448161716993,949,72,6,0
m,1,1,gaze,flags,1448161717094,947,71,6,0
m,1,1,gaze,flags,1448161717194,538,85,3,1
m,1,1,gaze,flags,1448161717294,534,88,3,0
m,1,1,gaze,flags,1448161717394,531,87,3,0
m,1,1,gaze,flags,1448161717493,530,89,3,0
m,1,1,gaze,flags,1448161717594,490,296,-1,0
m,1,1,gaze,flags,1448161717694,505,46,-1,0
m,1,1,gaze,flags,1448161717794,526,65,-1,0
m,1,1,gaze,flags,1448161717894,542,75,3,1
m,1,1,gaze,flags,1448161717994,542,77,3,0
m,1,1,gaze,flags,1448161718094,544,72,3,0
m,1,1,gaze,flags,1448161718194,545,74,3,0
m,1,1,gaze,flags,1448161718294,545,73,3,0
m,1,1,gaze,flags,1448161718394,550,76,3,0
m,1,1,gaze,flags,1448161718494,557,78,3,0
m,1,1,gaze,flags,1448161718594,561,80,3,0
m,1,1,gaze,flags,1448161718695,448,80,-1,0
m,1,1,gaze,flags,1448161718794,189,83,0,1
m,1,1,gaze,flags,1448161718894,188,93,0,0
m,1,1,gaze,flags,1448161718994,183,80,0,0
m,1,1,gaze,flags,1448161719094,177,84,0,0
m,1,1,gaze,flags,1448161719195,176,79,0,0
m,1,1,gaze,flags,1448161719294,177,77,0,0
m,1,1,gaze,flags,1448161719395,177,74,0,0
m,1,1,gaze,flags,1448161719494,178,76,0,0
m,1,1,gaze,flags,1448161719595,178,74,0,0
m,1,1,gaze,flags,1448161719694,178,74,0,0
m,1,1,gaze,flags,1448161719794,178,74,0,0
m,1,1,gaze,flags,1448161719895,178,74,0,0
m,1,1,gaze,flags,1448161719994,179,73,0,0
m,1,1,gaze,flags,1448161720095,179,73,0,0
m,1,1,gaze,flags,1448161720195,178,73,0,0
m,1,1,gaze,flags,1448161720295,178,73,0,0
m,1,1,gaze,flags,1448161720395,175,196,-1,0
m,1,1,gaze,flags,1448161720495,176,199,-1,0
m,1,1,gaze,flags,1448161720596,177,209,1,1
m,1,1,gaze,flags,1448161720696,177,224,1,0
m,1,1,gaze,flags,1448161720795,177,233,1,0
m,1,1,gaze,flags,1448161720895,179,241,1,0
m,1,1,gaze,flags,1448161720995,181,246,1,0
m,1,1,gaze,flags,1448161721095,181,252,1,0
m,1,1,gaze,flags,1448161721195,183,257,1,0
m,1,1,gaze,flags,1448161721296,250,290,-1,0
m,1,1,gaze,flags,1448161721395,250,290,-1,0
m,1,1,gaze,flags,1448161721496,404,293,-1,0
m,1,1,gaze,flags,1448161721595,493,287,-1,0
m,1,1,gaze,flags,1448161721696,520,277,-1,0
m,1,1,gaze,flags,1448161721795,510,274,-1,0
m,1,1,gaze,flags,1448161721896,513,274,-1,0
m,1,1,gaze,flags,1448161721996,522,273,-1,0
m,1,1,gaze,flags,1448161722096,531,272,4,1
m,1,1,gaze,flags,1448161722196,537,270,4,0
m,1,1,gaze,flags,1448161722296,541,270,4,0
m,1,1,gaze,flags,1448161722397,544,270,4,0
m,1,1,gaze,flags,1448161722497,548,268,4,0
m,1,1,gaze,flags,1448161722597,585,110,3,1
m,1,1,gaze,flags,1448161722698,572,109,3,0
m,1,1,gaze,flags,1448161722797,554,108,3,0
m,1,1,gaze,flags,1448161722898,645,111,-1,0
m,1,1,gaze,flags,1448161722997,645,110,-1,0
m,1,1,gaze,flags,1448161723097,644,112,-1,0
m,1,1,gaze,flags,1448161723197,900,82,-1,0
m,1,1,gaze,flags,1448161723297,904,81,-1,0
m,1,1,gaze,flags,1448161723398,962,77,6,1
m,1,1,gaze,flags,1448161723498,956,80,6,0
m,1,1,gaze,flags,1448161723599,957,80,6,0
m,1,1,gaze,flags,1448161723698,956,82,6,0
m,1,1,gaze,flags,1448161723798,955,86,6,0
m,1,1,gaze,flags,1448161723898,955,86,6,0
m,1,1,gaze,flags,1448161723998,946,225,7,1
m,1,1,gaze,flags,1448161724098,958,226,7,0
m,1,1,gaze,flags,1448161724199,952,221,7,0
m,1,1,gaze,flags,1448161724298,949,220,7,0
m,1,1,gaze,flags,1448161724398,948,220,7,0
m,1,1,gaze,flags,1448161724499,948,222,7,0
m,1,1,gaze,flags,1448161724599,946,233,7,0
m,1,1,gaze,flags,1448161724698,943,238,7,0
m,1,1,gaze,flags,1448161724799,973,415,8,1
m,1,1,gaze,flags,1448161724899,968,414,8,0
m,1,1,gaze,flags,1448161724999,969,413,8,0
m,1,1,gaze,flags,1448161725099,969,416,8,0
m,1,1,gaze,flags,1448161725198,968,418,8,0
m,1,1,gaze,flags,1448161725299,965,421,8,0
m,1,1,gaze,flags,1448161725399,963,424,8,0
m,1,1,gaze,flags,1448161725499,607,441,5,1
m,1,1,gaze,flags,1448161725598,613,439,5,0
m,1,1,gaze,flags,1448161725699,606,429,5,0
m,1,1,gaze,flags,1448161725799,611,425,5,0
m,1,1,gaze,flags,1448161725900,615,421,5,0
m,1,1,gaze,flags,1448161726000,621,418,5,0
m,1,1,gaze,flags,1448161726099,620,418,5,0
m,1,1,gaze,flags,1448161726200,615,421,5,0
m,1,1,gaze,flags,1448161726300,610,424,5,0
m,1,1,gaze,flags,1448161726400,209,428,2,1
m,1,1,gaze,flags,1448161726500,206,428,2,0
m,1,1,gaze,flags,1448161726600,205,434,2,0
m,1,1,gaze,flags,1448161726700,204,433,2,0
m,1,1,gaze,flags,1448161726800,202,435,2,0
m,1,1,gaze,flags,1448161726900,201,433,2,0
m,1,1,gaze,flags,1448161727000,204,431,2,0
m,1,1,gaze,flags,1448161727100,210,425,2,0
m,1,1,gaze,flags,1448161727200,209,424,2,0
m,1,1,gaze,flags,1448161727300,235,341,-1,0
m,1,1,gaze,flags,1448161727400,259,315,-1,0
m,1,1,gaze,flags,1448161727500,257,316,-1,0
m,1,1,gaze,flags,1448161727600,276,246,-1,0
m,1,1,gaze,flags,1448161727700,282,264,-1,0
m,1,1,gaze,flags,1448161727800,284,254,-1,0
m,1,1,gaze,flags,1448161727900,284,251,-1,0
m,1,1,gaze,flags,1448161728000,271,248,-1,0
m,1,1,gaze,flags,1448161728100,212,235,1,1
m,1,1,gaze,flags,1448161728201,210,236,1,0
m,1,1,gaze,flags,1448161728300,210,236,1,0
m,1,1,gaze,flags,1448161728401,210,236,1,0
m,1,1,gaze,flags,1448161728500,209,234,1,0
m,1,1,gaze,flags,1448161728600,203,114,0,1
m,1,1,gaze,flags,1448161728701,204,126,0,0
m,1,1,gaze,flags,1448161728801,202,127,0,0
m,1,1,gaze,flags,1448161728900,204,127,0,0
m,1,1,gaze,flags,1448161729001,204,127,0,0
m,1,1,gaze,flags,1448161729100,432,148,-1,0
m,1,1,gaze,flags,1448161729201,365,149,-1,0
m,1,1,gaze,flags,1448161729300,266,154,-1,0
m,1,1,gaze,flags,1448161729401,258,149,-1,0
m,1,1,gaze,flags,1448161729500,256,146,-1,0
m,1,1,gaze,flags,1448161729601,257,141,-1,0
m,1,1,gaze,flags,1448161729701,554,128,3,1
m,1,1,gaze,flags,1448161729801,556,129,3,0
m,1,1,gaze,flags,1448161729901,556,129,3,0
m,1,1,gaze,flags,1448161730000,558,129,3,0
m,1,1,gaze,flags,1448161730101,545,117,3,0
m,1,1,gaze,flags,1448161730201,540,114,3,0
m,1,1,gaze,flags,1448161730301,532,109,3,0
m,1,1,gaze,flags,1448161730401,528,107,-1,0
m,1,1,gaze,flags,1448161730501,532,108,3,1
m,1,1,gaze,flags,1448161730601,539,110,3,0
m,1,1,gaze,flags,1448161730701,974,82,6,1
m,1,1,gaze,flags,1448161730801,966,80,6,0
m,1,1,gaze,flags,1448161730901,967,89,6,0
m,1,1,gaze,flags,1448161731001,969,90,6,0
m,1,1,gaze,flags,1448161731101,969,92,6,0
m,1,1,gaze,flags,1448161731201,967,93,6,0
m,1,1,gaze,flags,1448161731301,964,92,6,0
m,1,1,gaze,flags,1448161731401,961,93,6,0
m,1,1,gaze,flags,1448161731501,987,185,-1,0
m,1,1,gaze,flags,1448161731601,971,250,7,1
m,1,1,gaze,flags,1448161731701,964,253,7,0
m,1,1,gaze,flags,1448161731801,956,261,7,0
m,1,1,gaze,flags,1448161731901,954,274,7,0
m,1,1,gaze,flags,1448161732001,952,276,7,0
m,1,1,gaze,flags,1448161732102,949,280,7,0
m,1,1,gaze,flags,1448161732201,946,285,7,0
m,1,1,gaze,flags,1448161732302,942,289,7,0
m,1,1,gaze,flags,1448161732402,937,293,7,0
m,1,1,gaze,flags,1448161732502,936,293,7,0
m,1,1,gaze,flags,1448161732602,567,285,4,1
m,1,1,gaze,flags,1448161732703,570,292,4,0
m,1,1,gaze,flags,1448161732802,553,287,4,0
m,1,1,gaze,flags,1448161732903,540,282,4,0
m,1,1,gaze,flags,1448161733003,533,279,4,0
m,1,1,gaze,flags,1448161733103,529,274,4,0
m,1,1,gaze,flags,1448161733203,528,271,4,0
m,1,1,gaze,flags,1448161733303,527,271,4,0
m,1,1,gaze,flags,1448161733403,208,240,1,1
m,1,1,gaze,flags,1448161733503,208,241,1,0
m,1,1,gaze,flags,1448161733603,205,236,1,0
m,1,1,gaze,flags,1448161733704,202,244,1,0
m,1,1,gaze,flags,1448161733803,200,242,1,0
m,1,1,gaze,flags,1448161733904,200,240,1,0
m,1,1,gaze,flags,1448161734003,200,243,1,0
m,1,1,gaze,flags,1448161734104,197,242,1,0
m,1,1,gaze,flags,1448161734203,195,243,1,0
m,1,1,gaze,flags,1448161734303,195,244,1,0
m,1,1,gaze,flags,1448161734404,196,452,2,1
m,1,1,gaze,flags,1448161734504,194,452,2,0
m,1,1,gaze,flags,1448161734604,194,452,2,0
m,1,1,gaze,flags,1448161734703,193,454,2,0
m,1,1,gaze,flags,1448161734804,194,454,2,0
m,1,1,gaze,flags,1448161734903,195,454,2,0
m,1,1,gaze,flags,1448161735004,195,454,2,0
m,1,1,gaze,flags,1448161735104,194,453,2,0
m,1,1,gaze,flags,1448161735204,193,450,2,0
m,1,1,gaze,flags,1448161735303,196,448,2,0
m,1,1,gaze,flags,1448161735404,551,437,5,1
m,1,1,gaze,flags,1448161735503,554,430,5,0
m,1,1,gaze,flags,1448161735604,632,412,5,0
m,1,1,gaze,flags,1448161735704,610,413,5,0
m,1,1,gaze,flags,1448161735804,220,429,2,1
m,1,1,gaze,flags,1448161735904,216,428,2,0
m,1,1,gaze,flags,1448161736005,208,429,2,0
m,1,1,gaze,flags,1448161736105,203,429,2,0
m,1,1,gaze,flags,1448161736204,199,427,2,0
m,1,1,gaze,flags,1448161736305,197,426,2,0
m,1,1,gaze,flags,1448161736405,196,423,2,0
m,1,1,gaze,flags,1448161736504,196,422,2,0
m,1,1,gaze,flags,1448161736604,431,385,-1,0
m,1,1,gaze,flags,1448161736704,618,392,5,1
m,1,1,gaze,flags,1448161736805,631,387,-1,0
m,1,1,gaze,flags,1448161736905,628,390,-1,0
m,1,1,gaze,flags,1448161737004,638,386,-1,0
m,1,1,gaze,flags,1448161737105,643,385,-1,0
m,1,1,gaze,flags,1448161737205,648,382,-1,0
m,1,1,gaze,flags,1448161737305,652,381,-1,0
m,1,1,gaze,flags,1448161737405,1044,368,-1,0
m,1,1,gaze,flags,1448161737504,1041,361,-1,0
m,1,1,gaze,flags,1448161737605,1046,375,-1,0
m,1,1,gaze,flags,1448161737705,1044,365,-1,0
m,1,1,gaze,flags,1448161737805,1040,366,-1,0
m,1,1,gaze,flags,1448161737905,1035,366,-1,0
m,1,1,gaze,flags,1448161738005,1034,366,-1,0
m,1,1,gaze,flags,1448161738105,662,402,-1,0
m,1,1,gaze,flags,1448161738205,661,396,-1,0
m,1,1,gaze,flags,1448161738305,661,397,-1,0
m,1,1,gaze,flags,1448161738405,659,398,-1,0
m,1,1,gaze,flags,1448161738505,566,433,5,1
m,1,1,gaze,flags,1448161738605,561,428,5,0
m,1,1,gaze,flags,1448161738705,562,428,5,0
m,1,1,gaze,flags,1448161738806,562,429,5,0
m,1,1,gaze,flags,1448161738905,558,429,5,0
m,1,1,gaze,flags,1448161739005,547,262,4,1
m,1,1,gaze,flags,1448161739105,540,265,4,0
m,1,1,gaze,flags,1448161739206,536,265,4,0
m,1,1,gaze,flags,1448161739307,537,267,4,0
m,1,1,gaze,flags,1448161739406,537,262,4,0
m,1,1,gaze,flags,1448161739506,534,258,4,0
m,1,1,gaze,flags,1448161739607,533,256,4,0
m,1,1,gaze,flags,1448161739706,531,254,4,0
m,1,1,gaze,flags,1448161739806,546,136,-1,0
m,1,1,gaze,flags,1448161739907,530,114,-1,0
m,1,1,gaze,flags,1448161740008,526,107,-1,0
m,1,1,gaze,flags,1448161740107,525,105,-1,0
m,1,1,gaze,flags,1448161740208,522,100,-1,0
m,1,1,gaze,flags,1448161740307,520,98,-1,0
m,1,1,gaze,flags,1448161740409,518,97,-1,0
m,1,1,gaze,flags,1448161740508,519,94,-1,0
m,1,1,gaze,flags,1448161740609,518,92,-1,0
m,1,1,gaze,flags,1448161740709,616,77,3,1
m,1,1,gaze,flags,1448161740808,615,81,3,0
m,1,1,gaze,flags,1448161740909,614,80,3,0
m,1,1,gaze,flags,1448161741008,609,81,3,0
m,1,1,gaze,flags,1448161741108,606,81,3,0
m,1,1,gaze,flags,1448161741209,604,80,3,0
m,1,1,gaze,flags,1448161741308,601,81,3,0
m,1,1,gaze,flags,1448161741409,525,89,-1,0
m,1,1,gaze,flags,1448161741509,526,88,3,1
m,1,1,gaze,flags,1448161741609,524,91,-1,0
m,1,1,gaze,flags,1448161741709,522,93,-1,0
m,1,1,gaze,flags,1448161741809,197,112,0,1
m,1,1,gaze,flags,1448161741908,192,114,0,0
m,1,1,gaze,flags,1448161742009,188,118,0,0
m,1,1,gaze,flags,1448161742108,184,106,0,0
m,1,1,gaze,flags,1448161742210,184,101,0,0
m,1,1,gaze,flags,1448161742310,184,98,0,0
m,1,1,gaze,flags,1448161742410,183,93,0,0
m,1,1,gaze,flags,1448161742510,182,89,0,0
m,1,1,gaze,flags,1448161742610,181,85,0,0
m,1,1,gaze,flags,1448161742710,181,83,0,0
m,1,1,gaze,flags,1448161742810,181,81,0,0
m,1,1,gaze,flags,1448161742910,181,80,0,0
m,1,1,gaze,flags,1448161743010,188,238,1,1
m,1,1,gaze,flags,1448161743110,184,237,1,0
m,1,1,gaze,flags,1448161743210,182,239,1,0
m,1,1,gaze,flags,1448161743310,177,240,1,0
m,1,1,gaze,flags,1448161743410,174,241,1,0
m,1,1,gaze,flags,1448161743511,172,242,1,0
m,1,1,gaze,flags,1448161743610,172,244,1,0
m,1,1,gaze,flags,1448161743711,172,245,1,0
m,1,1,gaze,flags,1448161743811,172,246,1,0
m,1,1,gaze,flags,1448161743910,172,248,1,0
m,1,1,gaze,flags,1448161744012,172,248,1,0
m,1,1,gaze,flags,1448161744111,525,285,-1,0
m,1,1,gaze,flags,1448161744211,529,279,4,1
m,1,1,gaze,flags,1448161744312,532,279,4,0
m,1,1,gaze,flags,1448161744411,533,279,4,0
m,1,1,gaze,flags,1448161744511,536,282,4,0
m,1,1,gaze,flags,1448161744612,539,280,4,0
m,1,1,gaze,flags,1448161744711,541,279,4,0
m,1,1,gaze,flags,1448161744812,545,277,4,0
m,1,1,gaze,flags,1448161744911,548,273,4,0
m,1,1,gaze,flags,1448161745012,551,269,4,0
m,1,1,gaze,flags,1448161745111,578,25,-1,0
m,1,1,gaze,flags,1448161745213,570,40,3,1
m,1,1,gaze,flags,1448161745312,570,37,3,0
m,1,1,gaze,flags,1448161745413,573,36,3,0
m,1,1,gaze,flags,1448161745512,581,42,3,0
m,1,1,gaze,flags,1448161745612,587,46,3,0
m,1,1,gaze,flags,1448161745713,590,49,3,0
m,1,1,gaze,flags,1448161745812,591,52,3,0
m,1,1,gaze,flags,1448161745912,592,54,3,0
m,1,1,gaze,flags,1448161746013,593,57,3,0
m,1,1,gaze,flags,1448161746113,594,58,3,0
m,1,1,gaze,flags,1448161746213,597,62,3,0
m,1,1,gaze,flags,1448161746313,964,50,6,1
m,1,1,gaze,flags,1448161746413,958,54,6,0
m,1,1,gaze,flags,1448161746513,954,54,6,0
m,1,1,gaze,flags,1448161746614,957,56,6,0
m,1,1,gaze,flags,1448161746713,960,56,6,0
m,1,1,gaze,flags,1448161746814,962,57,6,0
m,1,1,gaze,flags,1448161746914,964,57,6,0
m,1,1,gaze,flags,1448161747014,966,57,6,0
m,1,1,gaze,flags,1448161747114,967,56,6,0
m,1,1,gaze,flags,1448161747214,968,56,6,0
m,1,1,gaze,flags,1448161747314,969,55,6,0
m,1,1,gaze,flags,1448161747414,985,342,-1,0
m,1,1,gaze,flags,1448161747514,988,316,7,1
m,1,1,gaze,flags,1448161747614,989,299,7,0
m,1,1,gaze,flags,1448161747714,978,262,7,0
m,1,1,gaze,flags,1448161747814,978,252,7,0
m,1,1,gaze,flags,1448161747914,975,250,7,0
m,1,1,gaze,flags,1448161748014,974,251,7,0
m,1,1,gaze,flags,1448161748114,972,250,7,0
m,1,1,gaze,flags,1448161748214,970,252,7,0
m,1,1,gaze,flags,1448161748314,968,253,7,0
m,1,1,gaze,flags,1448161748414,966,253,7,0
m,1,1,gaze,flags,1448161748515,976,345,-1,0
m,1,1,gaze,flags,1448161748614,978,437,8,1
m,1,1,gaze,flags,1448161748714,980,446,8,0
m,1,1,gaze,flags,1448161748814,978,446,8,0
m,1,1,gaze,flags,1448161748915,969,449,8,0
m,1,1,gaze,flags,1448161749014,964,449,8,0
m,1,1,gaze,flags,1448161749114,956,448,8,0
m,1,1,gaze,flags,1448161749215,954,446,8,0
m,1,1,gaze,flags,1448161749314,956,444,8,0
m,1,1,gaze,flags,1448161749415,962,437,8,0
m,1,1,gaze,flags,1448161749514,1028,371,-1,0
m,1,1,gaze,flags,1448161749615,1013,377,-1,0
m,1,1,gaze,flags,1448161749714,1013,377,-1,0
m,1,1,gaze,flags,1448161749814,604,426,5,1
m,1,1,gaze,flags,1448161749915,606,429,5,0
m,1,1,gaze,flags,1448161750014,602,429,5,0
m,1,1,gaze,flags,1448161750115,606,431,5,0
m,1,1,gaze,flags,1448161750214,608,429,5,0
m,1,1,gaze,flags,1448161750315,606,426,5,0
m,1,1,gaze,flags,1448161750415,608,426,5,0
m,1,1,gaze,flags,1448161750514,610,424,5,0
m,1,1,gaze,flags,1448161750615,610,421,5,0
m,1,1,gaze,flags,1448161750715,544,284,4,1
m,1,1,gaze,flags,1448161750814,480,308,-1,0
m,1,1,gaze,flags,1448161750915,227,405,2,1
m,1,1,gaze,flags,1448161751015,224,407,2,0
m,1,1,gaze,flags,1448161751115,216,412,2,0
m,1,1,gaze,flags,1448161751215,208,420,2,0
m,1,1,gaze,flags,1448161751315,203,426,2,0
m,1,1,gaze,flags,1448161751415,198,429,2,0
m,1,1,gaze,flags,1448161751516,193,432,2,0
m,1,1,gaze,flags,1448161751615,192,430,2,0
m,1,1,gaze,flags,1448161751716,188,248,1,1
m,1,1,gaze,flags,1448161751816,188,248,1,0
m,1,1,gaze,flags,1448161751915,188,251,1,0
m,1,1,gaze,flags,1448161752017,185,254,1,0
m,1,1,gaze,flags,1448161752117,188,254,1,0
m,1,1,gaze,flags,1448161752216,190,249,1,0
m,1,1,gaze,flags,1448161752316,192,248,1,0
m,1,1,gaze,flags,1448161752416,194,247,1,0
m,1,1,gaze,flags,1448161752516,206,114,0,1
m,1,1,gaze,flags,1448161752617,201,110,0,0
m,1,1,gaze,flags,1448161752717,201,113,0,0
m,1,1,gaze,flags,1448161752816,198,110,0,0
m,1,1,gaze,flags,1448161752917,196,105,0,0
m,1,1,gaze,flags,1448161753016,194,100,0,0
m,1,1,gaze,flags,1448161753117,193,97,0,0
m,1,1,gaze,flags,1448161753216,190,93,0,0
m,1,1,gaze,flags,1448161753317,189,89,0,0
m,1,1,gaze,flags,1448161753416,186,86,0,0
m,1,1,gaze,flags,1448161753517,528,81,3,1
m,1,1,gaze,flags,1448161753616,532,83,3,0
m,1,1,gaze,flags,1448161753717,532,81,3,0
m,1,1,gaze,flags,1448161753817,529,81,3,0
m,1,1,gaze,flags,1448161753917,529,80,3,0
m,1,1,gaze,flags,1448161754018,529,80,3,0
m,1,1,gaze,flags,1448161754117,530,78,3,0
m,1,1,gaze,flags,1448161754218,530,79,3,0
m,1,1,gaze,flags,1448161754318,531,81,3,0
m,1,1,gaze,flags,1448161754417,530,80,3,0
m,1,1,gaze,flags,1448161754518,531,80,3,0
m,1,1,gaze,flags,1448161754617,536,82,3,0
m,1,1,gaze,flags,1448161754718,538,84,3,0
m,1,1,gaze,flags,1448161754817,927,68,6,1
m,1,1,gaze,flags,1448161754919,928,62,6,0
m,1,1,gaze,flags,1448161755019,931,62,6,0
m,1,1,gaze,flags,1448161755119,934,60,6,0
m,1,1,gaze,flags,1448161755218,936,60,6,0
m,1,1,gaze,flags,1448161755319,990,136,6,0
m,1,1,gaze,flags,1448161755419,987,125,6,0
m,1,1,gaze,flags,1448161755520,982,114,6,0
m,1,1,gaze,flags,1448161755619,970,99,6,0
m,1,1,gaze,flags,1448161755721,967,94,6,0
m,1,1,gaze,flags,1448161755821,964,92,6,0
m,1,1,gaze,flags,1448161755920,962,91,6,0
m,1,1,gaze,flags,1448161756021,962,89,6,0
m,1,1,gaze,flags,1448161756121,962,86,6,0
m,1,1,gaze,flags,1448161756220,650,213,-1,0
m,1,1,gaze,flags,1448161756321,322,263,-1,0
m,1,1,gaze,flags,1448161756421,226,274,1,1
m,1,1,gaze,flags,1448161756520,221,276,1,0
m,1,1,gaze,flags,1448161756622,221,277,1,0
m,1,1,gaze,flags,1448161756721,216,274,1,0
m,1,1,gaze,flags,1448161756821,214,274,1,0
m,1,1,gaze,flags,1448161756922,213,273,1,0
m,1,1,gaze,flags,1448161757022,213,272,1,0
m,1,1,gaze,flags,1448161757122,213,272,1,0
m,1,1,gaze,flags,1448161757221,213,271,1,0
m,1,1,gaze,flags,1448161757321,212,272,1,0
m,1,1,gaze,flags,1448161757421,497,274,-1,0
m,1,1,gaze,flags,1448161757522,490,271,-1,0
m,1,1,gaze,flags,1448161757621,489,272,-1,0
m,1,1,gaze,flags,1448161757722,489,274,-1,0
m,1,1,gaze,flags,1448161757821,490,275,-1,0
m,1,1,gaze,flags,1448161757922,490,275,-1,0
m,1,1,gaze,flags,1448161758022,506,255,-1,0
m,1,1,gaze,flags,1448161758122,510,257,-1,0
m,1,1,gaze,flags,1448161758222,513,263,-1,0
m,1,1,gaze,flags,1448161758322,520,252,-1,0
m,1,1,gaze,flags,1448161758421,519,254,-1,0
m,1,1,gaze,flags,1448161758522,521,253,-1,0
m,1,1,gaze,flags,1448161758621,521,251,-1,0
m,1,1,gaze,flags,1448161758722,524,248,-1,0
m,1,1,gaze,flags,1448161758822,525,246,-1,0
m,1,1,gaze,flags,1448161758922,526,246,-1,0
m,1,1,gaze,flags,1448161759022,526,246,-1,0
m,1,1,gaze,flags,1448161759122,596,260,4,1
m,1,1,gaze,flags,1448161759222,588,258,4,0
m,1,1,gaze,flags,1448161759322,585,262,4,0
m,1,1,gaze,flags,1448161759423,583,264,4,0
m,1,1,gaze,flags,1448161759523,577,268,4,0
m,1,1,gaze,flags,1448161759622,573,269,4,0
m,1,1,gaze,flags,1448161759723,570,272,4,0
m,1,1,gaze,flags,1448161759823,567,273,4,0
m,1,1,gaze,flags,1448161759922,912,272,-1,0
m,1,1,gaze,flags,1448161760023,912,266,-1,0
m,1,1,gaze,flags,1448161760123,918,265,7,1
m,1,1,gaze,flags,1448161760223,921,264,7,0
m,1,1,gaze,flags,1448161760323,922,262,7,0
m,1,1,gaze,flags,1448161760423,929,258,7,0
m,1,1,gaze,flags,1448161760523,936,254,7,0
m,1,1,gaze,flags,1448161760623,942,252,7,0
m,1,1,gaze,flags,1448161760723,948,251,7,0
m,1,1,gaze,flags,1448161760823,953,250,7,0
m,1,1,gaze,flags,1448161760923,957,249,7,0
m,1,1,gaze,flags,1448161761023,961,247,7,0
m,1,1,gaze,flags,1448161761123,964,245,7,0
m,1,1,gaze,flags,1448161761223,967,244,7,0
m,1,1,gaze,flags,1448161761323,968,241,7,0
m,1,1,gaze,flags,1448161761423,516,431,-1,0
m,1,1,gaze,flags,1448161761523,512,441,-1,0
m,1,1,gaze,flags,1448161761624,518,452,-1,0
m,1,1,gaze,flags,1448161761723,520,448,-1,0
m,1,1,gaze,flags,1448161761823,552,441,5,1
m,1,1,gaze,flags,1448161761923,593,414,5,0
m,1,1,gaze,flags,1448161762023,598,422,5,0
m,1,1,gaze,flags,1448161762123,599,423,5,0
m,1,1,gaze,flags,1448161762223,601,422,5,0
m,1,1,gaze,flags,1448161762323,600,423,5,0
m,1,1,gaze,flags,1448161762423,598,422,5,0
m,1,1,gaze,flags,1448161762523,598,421,5,0
m,1,1,gaze,flags,1448161762623,598,422,5,0
m,1,1,gaze,flags,1448161762723,178,449,2,1
m,1,1,gaze,flags,1448161762824,184,448,2,0
m,1,1,gaze,flags,1448161762923,182,450,2,0
m,1,1,gaze,flags,1448161763024,185,449,2,0
m,1,1,gaze,flags,1448161763123,185,446,2,0
m,1,1,gaze,flags,1448161763223,183,444,2,0
m,1,1,gaze,flags,1448161763324,182,442,2,0
m,1,1,gaze,flags,1448161763423,181,441,2,0
m,1,1,gaze,flags,1448161763524,182,439,2,0
m,1,1,gaze,flags,1448161763623,583,401,5,1
m,1,1,gaze,flags,1448161763723,589,400,5,0
m,1,1,gaze,flags,1448161763824,588,400,5,0
m,1,1,gaze,flags,1448161763924,592,404,5,0
m,1,1,gaze,flags,1448161764023,594,403,5,0
m,1,1,gaze,flags,1448161764124,592,403,5,0
