
participant,condition,block,input,stimulus,timestamp,xmousex,ymousey,region,triggered
m,1,3,gaze,mushrooms,1448161889958,174,274,1,0
m,1,3,gaze,mushrooms,1448161890059,160,258,1,0
m,1,3,gaze,mushrooms,1448161890159,172,252,1,0
m,1,3,gaze,mushrooms,1448161890259,158,114,0,1
m,1,3,gaze,mushrooms,1448161890359,172,114,0,0
m,1,3,gaze,mushrooms,1448161890459,155,133,-1,0
m,1,3,gaze,mushrooms,1448161890558,173,30,-1,0
m,1,3,gaze,mushrooms,1448161890659,176,43,0,1
m,1,3,gaze,mushrooms,1448161890759,173,45,0,0
m,1,3,gaze,mushrooms,1448161890859,173,50,0,0
m,1,3,gaze,mushrooms,1448161890959,173,52,0,0
m,1,3,gaze,mushrooms,1448161891060,173,54,0,0
m,1,3,gaze,mushrooms,1448161891160,172,54,0,0
m,1,3,gaze,mushrooms,1448161891260,172,54,0,0
m,1,3,gaze,mushrooms,1448161891360,453,73,-1,0
m,1,3,gaze,mushrooms,1448161891460,458,72,-1,0
m,1,3,gaze,mushrooms,1448161891560,546,84,3,1
m,1,3,gaze,mushrooms,1448161891661,561,64,3,0
m,1,3,gaze,mushrooms,1448161891761,563,57,3,0
m,1,3,gaze,mushrooms,1448161891861,567,56,3,0
m,1,3,gaze,mushrooms,1448161891961,569,56,3,0
m,1,3,gaze,mushrooms,1448161892061,572,55,3,0
m,1,3,gaze,mushrooms,1448161892161,576,52,3,0
m,1,3,gaze,mushrooms,1448161892261,580,48,3,0
m,1,3,gaze,mushrooms,1448161892361,929,43,-1,0
m,1,3,gaze,mushrooms,1448161892461,923,42,-1,0
m,1,3,gaze,mushrooms,1448161892561,650,54,-1,0
m,1,3,gaze,mushrooms,1448161892661,732,52,-1,0
m,1,3,gaze,mushrooms,1448161892762,964,60,6,1
m,1,3,gaze,mushrooms,1448161892861,960,65,6,0
m,1,3,gaze,mushrooms,1448161892961,958,64,6,0
m,1,3,gaze,mushrooms,1448161893061,958,62,6,0
m,1,3,gaze,mushrooms,1448161893161,960,61,6,0
m,1,3,gaze,mushrooms,1448161893262,962,58,6,0
m,1,3,gaze,mushrooms,1448161893362,765,34,-1,0
m,1,3,gaze,mushrooms,1448161893462,586,53,3,1
m,1,3,gaze,mushrooms,1448161893562,578,53,3,0
m,1,3,gaze,mushrooms,1448161893662,588,57,3,0
m,1,3,gaze,mushrooms,1448161893762,578,217,4,1
m,1,3,gaze,mushrooms,1448161893862,587,216,4,0
m,1,3,gaze,mushrooms,1448161893962,590,217,4,0
m,1,3,gaze,mushrooms,1448161894063,588,220,4,0
m,1,3,gaze,mushrooms,1448161894163,582,226,4,0
m,1,3,gaze,mushrooms,1448161894263,578,229,4,0
m,1,3,gaze,mushrooms,1448161894363,573,230,4,0
m,1,3,gaze,mushrooms,1448161894464,569,233,4,0
m,1,3,gaze,mushrooms,1448161894564,185,268,1,1
m,1,3,gaze,mushrooms,1448161894664,185,272,1,0
m,1,3,gaze,mushrooms,1448161894764,173,273,1,0
m,1,3,gaze,mushrooms,1448161894865,173,270,1,0
m,1,3,gaze,mushrooms,1448161894964,173,268,1,0
m,1,3,gaze,mushrooms,1448161895064,174,268,1,0
m,1,3,gaze,mushrooms,1448161895164,176,270,1,0
m,1,3,gaze,mushrooms,1448161895265,174,270,1,0
m,1,3,gaze,mushrooms,1448161895365,174,272,1,0
m,1,3,gaze,mushrooms,1448161895465,175,273,1,0
m,1,3,gaze,mushrooms,1448161895565,176,273,1,0
m,1,3,gaze,mushrooms,1448161895664,173,365,-1,0
m,1,3,gaze,mushrooms,1448161895766,173,361,-1,0
m,1,3,gaze,mushrooms,1448161895865,174,376,-1,0
m,1,3,gaze,mushrooms,1448161895965,176,385,2,1
m,1,3,gaze,mushrooms,1448161896066,178,392,2,0
m,1,3,gaze,mushrooms,1448161896166,180,400,2,0
m,1,3,gaze,mushrooms,1448161896266,438,455,-1,0
m,1,3,gaze,mushrooms,1448161896366,514,450,-1,0
